Date,Time,Item Code,Quantity Sold (kilo),Unit Selling Price (RMB/kg),Sale or Return,Discount (Yes/No)
2021-04-08,09:49:49.498,102900011000328,0.287,5.6,sale,No
2021-04-08,09:50:23.224,102900005125808,0.124,29.8,sale,No
2021-04-08,09:50:38.803,102900005115984,0.444,7.0,sale,No
2021-04-08,09:50:38.976,102900005115823,0.452,6.0,sale,No
2021-04-08,09:50:40.232,106958851400125,1.0,3.9,sale,No
2021-04-08,09:51:56.873,102900005116257,0.318,6.0,sale,No
2021-04-08,09:51:59.545,102900005115823,0.334,6.0,sale,No
2021-04-08,09:52:21.248,106949711300068,1.0,2.9,sale,No
2021-04-08,09:52:35.967,102900005115779,0.43,7.0,sale,No
2021-04-08,09:53:14.193,102900005118817,0.172,7.0,sale,No
2021-04-08,09:53:14.378,102900011006689,0.234,6.0,sale,No
2021-04-08,09:53:19.201,102900005116899,1.483,10.0,sale,No
2021-04-08,09:53:44.780,102900005116714,0.421,10.0,sale,No
2021-04-08,09:54:07.030,102900005119975,0.322,14.0,sale,No
2021-04-08,09:54:07.592,102900005116899,0.661,10.0,sale,No
2021-04-08,09:54:15.311,102900011016701,0.197,5.6,sale,No
2021-04-08,09:54:48.733,102900005115984,0.544,7.0,sale,No
2021-04-08,09:54:56.973,102900005115878,0.281,10.0,sale,No
2021-04-08,09:54:57.331,102900005115878,0.321,10.0,sale,No
2021-04-08,09:55:01.451,102900005115960,1.515,2.0,sale,No
2021-04-08,09:56:18.467,102900005116257,0.401,6.0,sale,No
2021-04-08,09:57:27.295,102900005118824,0.258,14.0,sale,No
2021-04-08,09:57:35.358,102900011007471,0.086,19.8,sale,No
2021-04-08,09:57:43.975,102900011009970,0.418,6.0,sale,No
2021-04-08,09:57:44.156,102900005116233,0.1,14.0,sale,No
2021-04-08,09:57:45.061,102900011007471,0.086,19.8,sale,No
2021-04-08,09:57:47.592,102900011006689,0.418,6.0,sale,No
2021-04-08,09:58:48.842,102900051004294,0.361,10.0,sale,No
2021-04-08,10:00:05.463,106949711300068,1.0,2.9,sale,No
2021-04-08,10:00:10.389,102900005116714,0.331,10.0,sale,No
2021-04-08,10:00:41.523,102900005115199,0.271,25.8,sale,No
2021-04-08,10:00:41.961,102900005116233,1.08,14.0,sale,No
2021-04-08,10:00:51.045,102900011009970,0.401,6.0,sale,No
2021-04-08,10:01:02.639,102900011008164,0.585,6.0,sale,No
2021-04-08,10:01:55.775,102900011000328,0.251,5.6,sale,No
2021-04-08,10:02:28.404,102900011000328,0.197,5.6,sale,No
2021-04-08,10:03:00.686,102900005115960,1.212,2.0,sale,No
2021-04-08,10:03:18.264,102900005115762,0.363,8.0,sale,No
2021-04-08,10:04:00.170,102900005125815,0.376,8.0,sale,No
2021-04-08,10:04:13.092,102900005115885,0.326,12.0,sale,No
2021-04-08,10:05:19.123,102900005115984,0.315,7.0,sale,No
2021-04-08,10:07:55.137,102900005115960,0.657,2.0,sale,No
2021-04-08,10:10:28.014,102900011008164,0.569,6.0,sale,No
2021-04-08,10:10:29.764,102900011016701,0.287,5.6,sale,No
2021-04-08,10:11:08.670,102900011009970,0.803,6.0,sale,No
2021-04-08,10:11:28.392,102900011000328,0.305,5.6,sale,No
2021-04-08,10:11:42.430,102900005116790,0.573,7.0,sale,No
2021-04-08,10:11:43.008,102900011009970,0.702,6.0,sale,No
2021-04-08,10:13:03.434,102900005115908,0.544,7.0,sale,No
2021-04-08,10:13:03.622,102900011008164,0.585,6.0,sale,No
2021-04-08,10:14:45.764,102900011016701,0.358,5.6,sale,No
2021-04-08,10:14:48.705,102900005115823,0.268,6.0,sale,No
2021-04-08,10:15:24.920,102900005116899,0.291,10.0,sale,No
2021-04-08,10:15:35.608,102900005116257,0.418,6.0,sale,No
2021-04-08,10:15:38.326,102900011016701,0.143,5.6,sale,No
2021-04-08,10:22:17.115,102900005115762,0.363,8.0,sale,No
2021-04-08,10:22:44.420,102900005115984,0.501,7.0,sale,No
2021-04-08,10:22:56.014,102900005115960,0.606,2.0,sale,No
2021-04-08,10:23:20.078,102900005115885,0.618,12.0,sale,No
2021-04-08,10:23:20.632,102900005115984,0.487,7.0,sale,No
2021-04-08,10:24:19.733,102900051010455,0.569,6.0,sale,No
2021-04-08,10:24:47.356,102900005118817,0.401,7.0,sale,No
2021-04-08,10:27:30.139,102900005118824,0.358,14.0,sale,No
2021-04-08,10:27:46.873,102900011008164,0.518,6.0,sale,No
2021-04-08,10:29:26.061,102900005118824,0.343,14.0,sale,No
2021-04-08,10:32:28.535,102900005116837,0.441,10.0,sale,No
2021-04-08,10:32:41.608,102900005115779,0.301,7.0,sale,No
2021-04-08,10:34:14.983,102900005115960,1.616,2.0,sale,No
2021-04-08,10:37:06.143,106958851400125,1.0,3.9,sale,No
2021-04-08,10:37:34.623,102900005116899,0.501,10.0,sale,No
2021-04-08,10:37:38.748,102900011009970,0.619,6.0,sale,No
2021-04-08,10:38:23.951,102900051010455,0.452,6.0,sale,No
2021-04-08,10:38:50.973,102900011016701,0.233,5.6,sale,No
2021-04-08,10:39:41.102,102900005115762,0.338,8.0,sale,No
2021-04-08,10:39:44.655,106958851400125,1.0,3.9,sale,No
2021-04-08,10:40:19.979,102900005116714,0.22,10.0,sale,No
2021-04-08,10:40:53.076,102900005115960,0.606,2.0,sale,No
2021-04-08,10:40:54.058,102900051004294,0.501,10.0,sale,No
2021-04-08,10:41:49.906,102900005115823,0.435,6.0,sale,No
2021-04-08,10:41:50.083,102900005118817,0.344,7.0,sale,No
2021-04-08,10:41:50.262,102900005116257,0.301,6.0,sale,No
2021-04-08,10:44:15.108,102900005115779,0.344,7.0,sale,No
2021-04-08,10:44:30.905,102900005116714,0.241,10.0,sale,No
2021-04-08,10:47:52.655,102900005115984,0.759,7.0,sale,No
2021-04-08,10:49:40.316,102900005125808,0.107,29.8,sale,No
2021-04-08,10:50:37.842,102900005116233,0.057,14.0,sale,No
2021-04-08,10:50:41.764,102900011016701,0.108,5.6,sale,No
2021-04-08,10:50:54.090,102900005116530,0.228,18.0,sale,No
2021-04-08,10:51:07.956,102900005116530,0.228,18.0,sale,No
2021-04-08,10:52:58.373,102900011000328,0.251,5.6,sale,No
2021-04-08,10:59:52.201,102900011016701,0.143,5.6,sale,No
2021-04-08,11:02:04.906,102900005115199,0.186,25.8,sale,No
2021-04-08,11:03:15.157,102900005115199,0.24,25.8,sale,No
2021-04-08,11:03:15.528,102900005118817,0.358,7.0,sale,No
2021-04-08,11:03:23.549,102900011016701,0.233,5.6,sale,No
2021-04-08,11:03:23.729,102900005116837,0.18,10.0,sale,No
2021-04-08,11:03:23.907,102900011009970,0.351,6.0,sale,No
2021-04-08,11:03:38.564,102900005116257,0.334,6.0,sale,No
2021-04-08,11:03:39.307,102900005118817,0.315,7.0,sale,No
2021-04-08,11:04:18.983,102900005116530,0.456,18.0,sale,No
2021-04-08,11:05:06.755,102900005115786,0.334,12.0,sale,No
2021-04-08,11:08:39.974,102900005115779,0.143,7.0,sale,No
2021-04-08,11:08:40.157,102900011000328,0.215,5.6,sale,No
2021-04-08,11:08:41.967,102900005118817,0.659,7.0,sale,No
2021-04-08,11:09:07.561,102900005116233,0.272,14.0,sale,No
2021-04-08,11:09:17.576,102900011006689,0.418,6.0,sale,No
2021-04-08,11:11:31.764,102900005116226,0.21,10.0,sale,No
2021-04-08,11:13:59.037,102900005125808,0.138,29.8,sale,No
2021-04-08,11:13:59.224,102900011000328,0.197,5.6,sale,No
2021-04-08,11:14:00.185,102900005115762,0.401,8.0,sale,No
2021-04-08,11:15:01.373,102900005118817,0.544,7.0,sale,No
2021-04-08,11:16:49.540,102900005115762,0.326,8.0,sale,No
2021-04-08,11:16:49.730,102900005115823,0.452,6.0,sale,No
2021-04-08,11:16:51.016,102900005116233,0.25,14.0,sale,No
2021-04-08,11:16:51.584,102900005116530,0.211,18.0,sale,No
2021-04-08,11:17:10.014,102900005116714,0.291,10.0,sale,No
2021-04-08,11:18:24.076,102900005115762,0.489,8.0,sale,No
2021-04-08,11:20:18.270,102900011008164,0.251,6.0,sale,No
2021-04-08,11:20:24.845,102900005115779,0.358,7.0,sale,No
2021-04-08,11:20:25.241,102900005115984,0.516,7.0,sale,No
2021-04-08,11:20:40.995,102900011016701,0.502,5.6,sale,No
2021-04-08,11:21:09.280,102900005115984,0.172,7.0,sale,No
2021-04-08,11:21:18.139,102900005125808,0.107,29.8,sale,No
2021-04-08,11:21:21.014,102900051004294,0.18,10.0,sale,No
2021-04-08,11:21:22.253,102900005115762,0.389,8.0,sale,No
2021-04-08,11:22:22.279,102900005118817,0.344,7.0,sale,No
2021-04-08,11:22:23.180,102900005116257,0.284,6.0,sale,No
2021-04-08,11:22:23.544,102900005116943,0.081,25.8,sale,No
2021-04-08,11:22:24.090,102900011016701,0.394,5.6,sale,No
2021-04-08,11:23:54.092,102900005115762,0.464,8.0,sale,No
2021-04-08,11:24:00.045,102900005116790,0.63,7.0,sale,No
2021-04-08,11:24:42.522,102900011016701,0.197,5.6,sale,No
2021-04-08,11:26:32.451,102900011000328,0.358,5.6,sale,No
2021-04-08,11:27:27.983,102900005115984,0.501,7.0,sale,No
2021-04-08,11:29:34.488,102900005116257,0.786,6.0,sale,No
2021-04-08,11:29:35.395,102900011016701,0.609,5.6,sale,No
2021-04-08,11:29:37.248,102900005119975,0.293,14.0,sale,No
2021-04-08,11:29:55.123,102900011016701,0.251,5.6,sale,No
2021-04-08,11:32:05.467,102900011016701,0.341,5.6,sale,No
2021-04-08,11:32:24.170,102900005116943,0.178,25.8,sale,No
2021-04-08,11:32:33.252,106958851400125,1.0,3.9,sale,No
2021-04-08,11:32:33.957,102900005115885,0.334,12.0,sale,No
2021-04-08,11:33:04.389,102900005116899,0.471,10.0,sale,No
2021-04-08,11:33:06.742,102900011000328,0.269,5.6,sale,No
2021-04-08,11:34:23.920,102900005115786,0.292,12.0,sale,No
2021-04-08,11:34:28.280,102900005115762,0.451,8.0,sale,No
2021-04-08,11:34:32.092,102900005116714,0.371,10.0,sale,No
2021-04-08,11:35:05.045,102900005118817,0.373,7.0,sale,No
2021-04-08,11:35:10.764,102900011009970,0.535,6.0,sale,No
2021-04-08,11:36:40.795,102900005115779,0.33,7.0,sale,No
2021-04-08,11:36:47.037,102900005116714,0.261,10.0,sale,No
2021-04-08,11:36:50.311,102900005115823,0.435,6.0,sale,No
2021-04-08,11:37:59.358,102900005125808,0.077,29.8,sale,No
2021-04-08,11:38:02.405,102900005116714,0.401,10.0,sale,No
2021-04-08,11:38:17.014,102900005116899,0.281,10.0,sale,No
2021-04-08,11:38:20.201,102900005116257,0.251,6.0,sale,No
2021-04-08,11:38:28.186,102900005116530,0.284,18.0,sale,No
2021-04-08,11:39:48.602,102900051010790,0.186,14.0,sale,No
2021-04-08,11:39:48.791,102900051010790,0.143,14.0,sale,No
2021-04-08,11:44:48.842,102900011008164,0.452,6.0,sale,No
2021-04-08,11:48:46.320,102900005125815,0.301,8.0,sale,No
2021-04-08,11:51:48.246,102900011016701,0.358,5.6,sale,No
2021-04-08,11:58:42.201,102900005115823,0.518,6.0,sale,No
2021-04-08,12:01:10.623,102900005118817,0.373,7.0,sale,No
2021-04-08,12:01:42.873,102900011000328,0.358,5.6,sale,No
2021-04-08,12:01:48.186,102900005116257,0.502,6.0,sale,No
2021-04-08,12:01:53.326,102900005116530,0.228,18.0,sale,No
2021-04-08,12:04:31.533,102900011000328,0.591,5.6,sale,No
2021-04-08,12:04:53.342,102900011016701,0.484,5.6,sale,No
2021-04-08,12:05:20.186,102900011007471,0.086,19.8,sale,No
2021-04-08,12:05:37.764,102900011009246,0.272,14.0,sale,No
2021-04-08,12:07:32.764,102900005115960,1.97,2.0,sale,No
2021-04-08,12:07:34.483,102900005115786,0.601,12.0,sale,No
2021-04-08,12:07:45.373,102900005125808,0.151,29.8,sale,No
2021-04-08,12:09:50.795,102900011022030,1.0,13.9,sale,No
2021-04-08,12:10:24.076,102900011000328,0.161,5.6,sale,No
2021-04-08,12:10:26.483,102900005116639,0.315,14.0,sale,No
2021-04-08,12:10:59.358,102900005115786,0.301,12.0,sale,No
2021-04-08,12:12:12.061,102900005118817,0.33,7.0,sale,No
2021-04-08,12:12:14.108,102900005116530,0.206,18.0,sale,No
2021-04-08,12:12:24.873,102900005125808,0.497,29.8,sale,No
2021-04-08,12:13:13.592,102900005116257,0.418,6.0,sale,No
2021-04-08,12:13:19.889,102900005116714,0.471,10.0,sale,No
2021-04-08,12:13:43.467,102900005115854,0.318,6.0,sale,No
2021-04-08,12:14:23.623,102900005115823,0.385,6.0,sale,No
2021-04-08,12:14:26.155,102900005118817,0.387,7.0,sale,No
2021-04-08,12:14:55.842,102900005116530,0.278,18.0,sale,No
2021-04-08,12:15:30.920,102900005116790,0.659,7.0,sale,No
2021-04-08,12:21:21.233,102900005116530,0.078,18.0,sale,No
2021-04-08,12:21:24.795,102900011008164,0.284,6.0,sale,No
2021-04-08,12:23:21.905,102900011006689,0.418,6.0,sale,No
2021-04-08,12:23:45.983,102900005115762,0.777,8.0,sale,No
2021-04-08,12:31:06.877,102900011016701,0.448,5.6,sale,No
2021-04-08,12:31:34.085,102900005125808,0.05,29.8,sale,No
2021-04-08,12:32:32.145,102900011006689,0.201,6.0,sale,No
2021-04-08,12:32:32.623,106949711300068,1.0,2.9,sale,No
2021-04-08,12:34:42.514,102900005118817,0.416,7.0,sale,No
2021-04-08,12:35:08.217,102900005115960,1.566,2.0,sale,No
2021-04-08,12:35:16.936,102900005115823,0.485,6.0,sale,No
2021-04-08,12:35:30.764,102900005118817,0.158,7.0,sale,No
2021-04-08,12:35:31.123,102900005116257,0.385,6.0,sale,No
2021-04-08,12:35:35.873,102900005115779,0.444,7.0,sale,No
2021-04-08,12:36:49.545,106931885000035,1.0,12.9,sale,No
2021-04-08,12:36:54.608,102900005116257,1.104,6.0,sale,No
2021-04-08,12:37:32.748,102900005115779,0.373,7.0,sale,No
2021-04-08,12:43:07.981,102900011016701,0.341,5.6,sale,No
2021-04-08,12:43:31.998,102900005116714,0.451,10.0,sale,No
2021-04-08,12:48:22.638,102900005115199,0.14,25.8,sale,No
2021-04-08,12:51:13.078,102900005125808,0.06,29.8,sale,No
2021-04-08,12:51:14.014,102900005115885,0.459,12.0,sale,No
2021-04-08,12:52:21.639,102900005116257,0.234,6.0,sale,No
2021-04-08,12:52:44.405,102900005115786,0.309,12.0,sale,No
2021-04-08,12:52:52.420,102900011016701,0.233,5.6,sale,No
2021-04-08,12:53:18.233,102900011008164,0.301,6.0,sale,No
2021-04-08,13:03:45.420,102900011007464,0.192,19.8,sale,No
2021-04-08,13:08:28.137,102900011000328,0.215,5.6,sale,No
2021-04-08,13:09:48.248,102900005115885,0.584,12.0,sale,No
2021-04-08,13:11:19.636,102900005125808,0.05,29.8,sale,No
2021-04-08,13:11:33.686,102900011016701,0.448,5.6,sale,No
2021-04-08,13:15:30.608,102900005115984,0.53,7.0,sale,No
2021-04-08,13:16:04.514,102900005125815,0.689,8.0,sale,No
2021-04-08,13:25:05.405,102900011008164,0.284,6.0,sale,No
2021-04-08,13:29:35.514,102900011000328,0.376,5.6,sale,No
2021-04-08,13:30:29.562,102900011007471,0.086,19.8,sale,No
2021-04-08,13:44:37.547,102900005116257,0.251,6.0,sale,No
2021-04-08,13:44:37.730,102900005116837,0.321,10.0,sale,No
2021-04-08,13:54:41.735,102900005125815,0.188,8.0,sale,No
2021-04-08,14:03:58.123,102900005115960,1.566,2.0,sale,No
2021-04-08,14:08:27.586,102900005115960,1.717,2.0,sale,No
2021-04-08,14:23:08.142,102900005116837,0.431,10.0,sale,No
2021-04-08,14:23:08.324,102900005119975,0.393,14.0,sale,No
2021-04-08,14:23:08.691,102900011009970,0.452,6.0,sale,No
2021-04-08,14:23:09.421,102900005115779,0.272,7.0,sale,No
2021-04-08,14:23:09.783,102900005116837,0.301,10.0,sale,No
2021-04-08,14:23:10.510,102900005116530,0.122,18.0,sale,No
2021-04-08,14:24:34.764,102900005116226,0.441,10.0,sale,No
2021-04-08,14:27:30.114,102900005116530,0.556,18.0,sale,No
2021-04-08,14:28:12.561,102900005115779,0.301,7.0,sale,No
2021-04-08,14:35:55.498,102900011000328,0.323,5.6,sale,No
2021-04-08,14:36:35.951,102900011016701,0.287,5.6,sale,No
2021-04-08,14:36:49.420,102900005115823,0.351,6.0,sale,No
2021-04-08,14:46:26.280,102900005115960,0.808,2.0,sale,No
2021-04-08,14:51:32.992,102900005115984,0.587,7.0,sale,No
2021-04-08,14:51:33.887,102900011009970,0.468,6.0,sale,No
2021-04-08,14:52:48.905,102900005115960,1.869,2.0,sale,No
2021-04-08,14:53:20.602,102900005115779,0.143,7.0,sale,No
2021-04-08,14:58:26.436,102900011016701,0.287,5.6,sale,No
2021-04-08,14:58:45.767,102900051010455,0.602,6.0,sale,No
2021-04-08,14:58:46.650,102900005116530,0.239,18.0,sale,No
2021-04-08,14:58:47.179,102900011016701,0.233,5.6,sale,No
2021-04-08,15:02:18.388,102900005115960,1.566,2.0,sale,No
2021-04-08,15:03:51.220,102900005116530,0.35,18.0,sale,No
2021-04-08,15:03:52.145,102900005116899,0.13,10.0,sale,No
2021-04-08,15:03:52.507,102900051004294,0.06,10.0,sale,No
2021-04-08,15:03:52.697,106949711300068,1.0,2.9,sale,No
2021-04-08,15:03:53.958,102900005116226,0.361,10.0,sale,No
2021-04-08,15:06:57.092,102900011016701,0.305,5.6,sale,No
2021-04-08,15:07:13.886,102900005115762,0.338,8.0,sale,No
2021-04-08,15:11:28.530,102900005116257,0.452,6.0,sale,No
2021-04-08,15:11:45.592,102900051010455,1.539,6.0,sale,No
2021-04-08,15:11:48.780,102900011009970,0.485,6.0,sale,No
2021-04-08,15:12:15.885,102900005116257,0.619,6.0,sale,No
2021-04-08,15:13:00.125,102900005118817,0.172,7.0,sale,No
2021-04-08,15:13:00.485,102900005115885,0.384,12.0,sale,No
2021-04-08,15:13:24.467,102900005115960,1.364,2.0,sale,No
2021-04-08,15:13:34.701,102900005116837,0.331,10.0,sale,No
2021-04-08,15:14:29.155,102900005116714,0.381,10.0,sale,No
2021-04-08,15:14:37.780,102900005116257,0.268,6.0,sale,No
2021-04-08,15:15:09.371,102900011008164,0.619,6.0,sale,No
2021-04-08,15:22:21.811,102900005116899,0.491,10.0,sale,No
2021-04-08,15:25:30.205,102900005116257,0.502,6.0,sale,No
2021-04-08,15:25:30.398,102900005125815,0.639,8.0,sale,No
2021-04-08,15:26:59.405,102900011016701,0.556,5.6,sale,No
2021-04-08,15:28:53.896,102900005116714,0.361,10.0,sale,No
2021-04-08,15:30:38.850,102900005116530,0.167,18.0,sale,No
2021-04-08,15:30:50.858,102900005115960,1.313,2.0,sale,No
2021-04-08,15:35:48.123,102900005116257,0.351,6.0,sale,No
2021-04-08,15:39:01.764,102900005116714,0.311,10.0,sale,No
2021-04-08,15:39:25.174,102900011016701,0.466,5.6,sale,No
2021-04-08,15:43:52.764,102900051010455,0.468,6.0,sale,No
2021-04-08,15:46:12.248,102900005116509,0.263,8.0,sale,No
2021-04-08,15:46:18.014,102900005116257,0.201,6.0,sale,No
2021-04-08,15:47:25.462,102900011016701,0.143,5.6,sale,No
2021-04-08,15:49:12.967,102900005115960,1.818,2.0,sale,No
2021-04-08,15:51:57.530,102900011000328,0.574,5.6,sale,No
2021-04-08,15:52:24.417,102900011009970,0.435,6.0,sale,No
2021-04-08,15:52:24.594,102900005125815,0.263,8.0,sale,No
2021-04-08,15:52:42.694,102900005116714,0.411,10.0,sale,No
2021-04-08,15:52:42.874,102900005116790,0.573,7.0,sale,No
2021-04-08,15:53:14.165,102900005115199,0.287,25.8,sale,No
2021-04-08,15:53:14.525,102900005125808,0.218,29.8,sale,No
2021-04-08,15:53:31.795,102900011016701,0.269,5.6,sale,No
2021-04-08,15:53:47.061,102900005116257,0.268,6.0,sale,No
2021-04-08,15:55:24.170,102900005116257,0.669,6.0,sale,No
2021-04-08,15:56:50.115,102900011000328,0.269,5.6,sale,No
2021-04-08,15:56:50.487,102900005116899,0.351,10.0,sale,No
2021-04-08,15:57:05.755,102900011016701,0.305,5.6,sale,No
2021-04-08,15:57:05.933,102900005116233,0.193,14.0,sale,No
2021-04-08,15:57:06.463,102900005115908,0.258,7.0,sale,No
2021-04-08,15:57:07.174,102900005125808,0.054,29.8,sale,No
2021-04-08,15:58:09.889,102900005116257,0.151,6.0,sale,No
2021-04-08,15:58:35.003,102900011000328,0.86,5.6,sale,No
2021-04-08,16:04:51.514,102900005116530,0.128,18.0,sale,No
2021-04-08,16:05:22.748,102900005118817,0.344,7.0,sale,No
2021-04-08,16:05:47.545,102900011008164,0.518,6.0,sale,No
2021-04-08,16:06:51.108,102900005115823,0.502,6.0,sale,No
2021-04-08,16:11:01.905,106949711300068,1.0,2.9,sale,No
2021-04-08,16:11:44.967,102900005115199,0.167,25.8,sale,No
2021-04-08,16:11:55.092,102900005115984,0.802,7.0,sale,No
2021-04-08,16:12:12.076,102900005115779,0.158,7.0,sale,No
2021-04-08,16:12:15.467,102900011016701,0.466,5.6,sale,No
2021-04-08,16:12:43.645,102900051004294,0.06,10.0,sale,No
2021-04-08,16:14:00.895,102900011016701,0.448,5.6,sale,No
2021-04-08,16:17:23.153,102900005116509,0.338,8.0,sale,No
2021-04-08,16:17:40.280,102900011000328,0.753,5.6,sale,No
2021-04-08,16:18:10.820,102900005115779,0.287,7.0,sale,No
2021-04-08,16:19:54.946,102900005115960,1.01,2.0,sale,No
2021-04-08,16:20:06.889,102900011002414,0.438,16.0,sale,No
2021-04-08,16:23:00.003,102900005116714,0.391,10.0,sale,No
2021-04-08,16:24:35.959,102900011016701,0.197,5.6,sale,No
2021-04-08,16:24:53.471,102900011008164,0.468,6.0,sale,No
2021-04-08,16:25:29.311,102900005115779,0.201,7.0,sale,No
2021-04-08,16:31:39.655,102900051010455,0.886,6.0,sale,No
2021-04-08,16:33:24.295,102900011016701,0.287,5.6,sale,No
2021-04-08,16:33:40.498,102900005115823,0.401,6.0,sale,No
2021-04-08,16:34:02.718,102900005115823,0.669,6.0,sale,No
2021-04-08,16:34:40.900,102900011016701,0.842,5.6,sale,No
2021-04-08,16:34:41.080,102900011002414,0.131,16.0,sale,No
2021-04-08,16:34:42.371,102900005115779,0.387,7.0,sale,No
2021-04-08,16:34:42.553,102900005115984,0.459,7.0,sale,No
2021-04-08,16:35:52.714,102900005118817,0.172,7.0,sale,No
2021-04-08,16:36:10.960,102900011016701,0.323,5.6,sale,No
2021-04-08,16:39:02.000,102900005116257,0.301,6.0,sale,No
2021-04-08,16:39:09.483,102900005115984,0.501,7.0,sale,No
2021-04-08,16:41:05.061,102900005115960,1.263,2.0,sale,No
2021-04-08,16:41:05.717,102900005116530,0.473,18.0,sale,No
2021-04-08,16:41:08.858,102900005115779,0.444,7.0,sale,No
2021-04-08,16:46:12.170,102900011016701,0.179,5.6,sale,No
2021-04-08,16:50:22.049,102900005116226,0.19,10.0,sale,No
2021-04-08,16:50:48.735,102900005116530,0.122,18.0,sale,No
2021-04-08,16:50:48.922,102900011016701,0.197,5.6,sale,No
2021-04-08,16:54:04.405,102900005115984,0.473,7.0,sale,No
2021-04-08,16:54:21.215,102900011016701,0.574,5.6,sale,No
2021-04-08,16:54:21.597,102900005125808,0.057,29.8,sale,No
2021-04-08,16:54:21.926,102900011009246,0.286,14.0,sale,No
2021-04-08,16:54:39.967,102900005115779,0.387,7.0,sale,No
2021-04-08,16:59:07.108,102900011016701,0.538,5.6,sale,No
2021-04-08,16:59:09.295,102900005125808,0.087,29.8,sale,No
2021-04-08,17:00:01.311,102900005116714,0.641,10.0,sale,No
2021-04-08,17:00:17.030,102900005116530,0.211,18.0,sale,No
2021-04-08,17:00:23.420,102900005115779,0.487,7.0,sale,No
